,AD1_AD2,AD3_AD4,AD5_AD6,Ct1_Ct2,Ct3_Ct4,Ct5_Ct6
NCDN,0.0625,0.02553191489361702,0.028368794326241134,0.012048192771084338,0.016412661195779603,0.025
TFAP2E,0.010416666666666666,0.0425531914893617,0.02127659574468085,0.006024096385542169,0.0246189917936694,0.01911764705882353
PSMB2,0.041666666666666664,0.02127659574468085,0.028368794326241134,0.03614457831325301,0.05509964830011723,0.033823529411764704
C1orf216,0.0,0.00425531914893617,0.0070921985815602835,0.006024096385542169,0.017584994138335287,0.01764705882352941
AGO4,0.0625,0.1574468085106383,0.03546099290780142,0.13855421686746988,0.15123094958968347,0.125
AGO1,0.0625,0.06808510638297872,0.014184397163120567,0.012048192771084338,0.04806565064478312,0.03676470588235294
AGO3,0.17708333333333334,0.3276595744680851,0.16312056737588654,0.16265060240963855,0.2567409144196952,0.19558823529411765
ADPRHL2,0.052083333333333336,0.0425531914893617,0.03546099290780142,0.024096385542168676,0.032825322391559206,0.014705882352941176
TRAPPC3,0.041666666666666664,0.0425531914893617,0.014184397163120567,0.05421686746987952,0.06447831184056271,0.057352941176470586
MAP7D1,0.08333333333333333,0.03829787234042553,0.07092198581560284,0.04216867469879518,0.041031652989449004,0.054411764705882354
THRAP3,0.08333333333333333,0.12340425531914893,0.14184397163120568,0.09036144578313253,0.10433763188745604,0.08529411764705883
STK40,0.07291666666666667,0.07234042553191489,0.028368794326241134,0.024096385542168676,0.03751465416178194,0.022058823529411766
LSM10,0.020833333333333332,0.01276595744680851,0.028368794326241134,0.04216867469879518,0.02813599062133646,0.014705882352941176
MRPS15,0.03125,0.00851063829787234,0.02127659574468085,0.024096385542168676,0.029308323563892145,0.014705882352941176
CSF3R,0.010416666666666666,0.00425531914893617,0.0,0.006024096385542169,0.021101992966002344,0.010294117647058823
GRIK3,0.010416666666666666,0.00851063829787234,0.0,0.012048192771084338,0.01406799531066823,0.008823529411764706
MEAF6,0.13541666666666666,0.05531914893617021,0.02127659574468085,0.09036144578313253,0.07971864009378664,0.08529411764705883
EPHA10,0.0,0.00425531914893617,0.0070921985815602835,0.012048192771084338,0.005861664712778429,0.007352941176470588
C1orf122,0.1875,0.08085106382978724,0.07092198581560284,0.06626506024096386,0.13716295427901523,0.09852941176470588
MTF1,0.010416666666666666,0.03404255319148936,0.0,0.012048192771084338,0.032825322391559206,0.023529411764705882
INPP5B,0.0625,0.10212765957446808,0.0425531914893617,0.030120481927710843,0.08558030480656506,0.08676470588235294
RP11-109P14.10,0.0,0.03404255319148936,0.014184397163120567,0.0783132530120482,0.06447831184056271,0.07352941176470588
SF3A3,0.07291666666666667,0.10212765957446808,0.014184397163120567,0.006024096385542169,0.03751465416178194,0.029411764705882353
RRAGC,0.03125,0.03404255319148936,0.028368794326241134,0.012048192771084338,0.026963657678780773,0.030882352941176472
RP5-864K19.4,0.0625,0.17872340425531916,0.10638297872340426,0.12650602409638553,0.19343493552168817,0.14852941176470588
RHBDL2,0.041666666666666664,0.03829787234042553,0.02127659574468085,0.07228915662650602,0.044548651817116064,0.03676470588235294
AKIRIN1,0.0625,0.059574468085106386,0.0425531914893617,0.05421686746987952,0.05041031652989449,0.05588235294117647
NDUFS5,0.052083333333333336,0.09787234042553192,0.09219858156028368,0.14457831325301204,0.10199296600234467,0.06911764705882353
MACF1,2.0416666666666665,2.7361702127659573,2.397163120567376,1.5180722891566265,2.3716295427901524,2.0323529411764705
RP11-69E11.4,0.11458333333333333,0.1148936170212766,0.05673758865248227,0.04819277108433735,0.053927315357561546,0.026470588235294117
PABPC4,0.0,0.12340425531914893,0.06382978723404255,0.03614457831325301,0.05627198124267292,0.026470588235294117
HPCAL4,0.020833333333333332,0.00425531914893617,0.0,0.006024096385542169,0.009378663540445486,0.016176470588235296
PPIE,0.07291666666666667,0.09787234042553192,0.028368794326241134,0.04819277108433735,0.07033997655334115,0.075
TRIT1,0.03125,0.06808510638297872,0.0,0.04216867469879518,0.04572098475967175,0.027941176470588237
CAP1,0.0625,0.05531914893617021,0.028368794326241134,0.08433734939759036,0.0738569753810082,0.04852941176470588
PPT1,0.041666666666666664,0.06382978723404255,0.03546099290780142,0.04819277108433735,0.06916764361078546,0.058823529411764705
RLF,0.041666666666666664,0.33191489361702126,0.04964539007092199,0.10240963855421686,0.16412661195779601,0.11764705882352941
ZMPSTE24,0.020833333333333332,0.08936170212765958,0.02127659574468085,0.04216867469879518,0.03751465416178194,0.029411764705882353
COL9A2,0.0625,0.1829787234042553,0.03546099290780142,0.04819277108433735,0.10785463071512309,0.07647058823529412
SMAP2,0.03125,0.00851063829787234,0.028368794326241134,0.006024096385542169,0.03985932004689332,0.022058823529411766
RP11-656D10.3,0.010416666666666666,0.05531914893617021,0.0070921985815602835,0.030120481927710843,0.0492379835873388,0.041176470588235294
ZNF684,0.020833333333333332,0.029787234042553193,0.0070921985815602835,0.04216867469879518,0.059788980070339975,0.033823529411764704
RIMS3,0.041666666666666664,0.01276595744680851,0.0,0.006024096385542169,0.004689331770222743,0.004411764705882353
NFYC,0.041666666666666664,0.14893617021276595,0.06382978723404255,0.04819277108433735,0.15357561547479484,0.10588235294117647
SLFNL1,0.0,0.02553191489361702,0.0,0.024096385542168676,0.005861664712778429,0.013235294117647059
SCMH1,0.0625,0.2851063829787234,0.2624113475177305,0.18072289156626506,0.3810082063305979,0.22941176470588234
HIVEP3,0.09375,0.16170212765957448,0.14893617021276595,0.18674698795180722,0.2895662368112544,0.17058823529411765
FOXJ3,0.13541666666666666,0.19574468085106383,0.11347517730496454,0.14457831325301204,0.2532239155920281,0.2073529411764706
RIMKLA,0.0,0.00851063829787234,0.0070921985815602835,0.0,0.015240328253223915,0.011764705882352941
CCDC30,0.03125,0.13191489361702127,0.07092198581560284,0.09036144578313253,0.1242672919109027,0.0838235294117647
PPIH,0.03125,0.0425531914893617,0.0070921985815602835,0.030120481927710843,0.029308323563892145,0.020588235294117647
YBX1,0.052083333333333336,0.11063829787234042,0.0425531914893617,0.09036144578313253,0.06916764361078546,0.0838235294117647
SVBP,0.03125,0.01702127659574468,0.014184397163120567,0.024096385542168676,0.02813599062133646,0.01911764705882353
SLC2A1,0.0625,0.03404255319148936,0.06382978723404255,0.03614457831325301,0.035169988276670575,0.05
TMEM125,0.052083333333333336,0.01276595744680851,0.028368794326241134,0.012048192771084338,0.016412661195779603,0.03529411764705882
ELOVL1,0.16666666666666666,0.059574468085106386,0.0425531914893617,0.030120481927710843,0.04806565064478312,0.061764705882352944
SZT2,0.020833333333333332,0.03829787234042553,0.04964539007092199,0.018072289156626505,0.05041031652989449,0.041176470588235294
HYI,0.125,0.10638297872340426,0.04964539007092199,0.024096385542168676,0.03634232121922626,0.03529411764705882
PTPRF,0.1875,0.12340425531914893,0.09219858156028368,0.10843373493975904,0.13833528722157093,0.1411764705882353
KDM4A,0.08333333333333333,0.06808510638297872,0.03546099290780142,0.03614457831325301,0.0738569753810082,0.041176470588235294
ST3GAL3,0.07291666666666667,0.1702127659574468,0.09929078014184398,0.07228915662650602,0.18405627198124266,0.10588235294117647
IPO13,0.25,0.05106382978723404,0.06382978723404255,0.04819277108433735,0.05509964830011723,0.045588235294117645
ATP6V0B,0.3229166666666667,0.13617021276595745,0.06382978723404255,0.16265060240963855,0.11488862837045721,0.125
CCDC24,0.020833333333333332,0.06382978723404255,0.014184397163120567,0.03614457831325301,0.0914419695193435,0.08088235294117647
SLC6A9,0.08333333333333333,0.06808510638297872,0.014184397163120567,0.030120481927710843,0.02579132473622509,0.022058823529411766
RP5-1198O20.4,0.010416666666666666,0.01702127659574468,0.014184397163120567,0.018072289156626505,0.01406799531066823,0.008823529411764706
DMAP1,0.11458333333333333,0.029787234042553193,0.02127659574468085,0.04216867469879518,0.044548651817116064,0.057352941176470586
ERI3,0.11458333333333333,0.2127659574468085,0.09929078014184398,0.12650602409638553,0.26025791324736225,0.125
RNF220,0.4479166666666667,0.46808510638297873,0.23404255319148937,0.2469879518072289,0.447831184056272,0.25441176470588234
C1orf228,0.03125,0.24680851063829787,0.07092198581560284,0.10240963855421686,0.23329425556858147,0.1676470588235294
RPS8,0.13541666666666666,0.17446808510638298,0.1276595744680851,0.18674698795180722,0.2485345838218054,0.1323529411764706
PTCH2,0.041666666666666664,0.11914893617021277,0.04964539007092199,0.08433734939759036,0.08440797186400938,0.06764705882352941
EIF2B3,0.08333333333333333,0.0851063829787234,0.0070921985815602835,0.05421686746987952,0.11019929660023446,0.07205882352941176
UROD,0.041666666666666664,0.07234042553191489,0.028368794326241134,0.04819277108433735,0.053927315357561546,0.06764705882352941
ZSWIM5,0.11458333333333333,0.20425531914893616,0.15602836879432624,0.1927710843373494,0.283704572098476,0.21323529411764705
MUTYH,0.03125,0.06382978723404255,0.07092198581560284,0.05421686746987952,0.06213364595545135,0.060294117647058824
TESK2,0.15625,0.3702127659574468,0.09929078014184398,0.16265060240963855,0.2813599062133646,0.13823529411764707
PRDX1,0.22916666666666666,0.18723404255319148,0.18439716312056736,0.21686746987951808,0.3212192262602579,0.19117647058823528
AKR1A1,0.020833333333333332,0.05106382978723404,0.0,0.030120481927710843,0.03634232121922626,0.041176470588235294
NASP,0.20833333333333334,0.1148936170212766,0.1276595744680851,0.14457831325301204,0.1910902696365768,0.1588235294117647
GPBP1L1,0.10416666666666667,0.1829787234042553,0.12056737588652482,0.0963855421686747,0.13833528722157093,0.13970588235294118
IPP,0.0625,0.059574468085106386,0.0425531914893617,0.018072289156626505,0.03634232121922626,0.030882352941176472
MAST2,0.0625,0.10212765957446808,0.07092198581560284,0.060240963855421686,0.08675263774912075,0.06764705882352941
POMGNT1,0.10416666666666667,0.059574468085106386,0.07801418439716312,0.06626506024096386,0.05627198124267292,0.07352941176470588
LRRC41,0.041666666666666664,0.05531914893617021,0.05673758865248227,0.0783132530120482,0.06213364595545135,0.060294117647058824
UQCRH,0.07291666666666667,0.07659574468085106,0.09929078014184398,0.10240963855421686,0.11137162954279015,0.060294117647058824
FAAH,0.03125,0.04680851063829787,0.0,0.030120481927710843,0.02813599062133646,0.03823529411764706
MKNK1,0.052083333333333336,0.07234042553191489,0.09219858156028368,0.06626506024096386,0.11254396248534584,0.08088235294117647
ATPAF1,0.041666666666666664,0.0851063829787234,0.0851063829787234,0.08433734939759036,0.08440797186400938,0.08970588235294118
EFCAB14,0.09375,0.05106382978723404,0.0425531914893617,0.04819277108433735,0.06565064478311841,0.07647058823529412
CYP4X1,0.0,0.00425531914893617,0.0,0.006024096385542169,0.0035169988276670576,0.0029411764705882353
TAL1,0.0,0.0,0.0,0.018072289156626505,0.0035169988276670576,0.004411764705882353
CMPK1,0.07291666666666667,0.03404255319148936,0.02127659574468085,0.018072289156626505,0.0246189917936694,0.029411764705882353
SPATA6,0.22916666666666666,0.37872340425531914,0.12056737588652482,0.20481927710843373,0.39859320046893315,0.37058823529411766
AGBL4,0.14583333333333334,0.46382978723404256,0.22695035460992907,0.4036144578313253,0.7819460726846424,0.5632352941176471
ELAVL4,0.03125,0.00425531914893617,0.014184397163120567,0.012048192771084338,0.015240328253223915,0.007352941176470588
FAF1,0.19791666666666666,0.48936170212765956,0.3191489361702128,0.25903614457831325,0.49941383352872215,0.40588235294117647
RNF11,0.10416666666666667,0.03404255319148936,0.06382978723404255,0.03614457831325301,0.053927315357561546,0.047058823529411764
EPS15,0.28125,0.43829787234042555,0.2553191489361702,0.25903614457831325,0.4126611957796014,0.3985294117647059
OSBPL9,0.125,0.2,0.11347517730496454,0.12650602409638553,0.22860492379835873,0.17647058823529413
NRDC,0.15625,0.23829787234042554,0.1347517730496454,0.14457831325301204,0.2813599062133646,0.18823529411764706
RAB3B,0.0,0.00425531914893617,0.0,0.012048192771084338,0.0011723329425556857,0.004411764705882353
TXNDC12,0.0,0.0425531914893617,0.014184397163120567,0.04819277108433735,0.05041031652989449,0.026470588235294117
BTF3L4,0.052083333333333336,0.03404255319148936,0.02127659574468085,0.04216867469879518,0.05861664712778429,0.022058823529411766
ZFYVE9,0.041666666666666664,0.2297872340425532,0.09219858156028368,0.0963855421686747,0.141852286049238,0.10735294117647058
PRPF38A,0.03125,0.00851063829787234,0.03546099290780142,0.03614457831325301,0.05627198124267292,0.03235294117647059
ZCCHC11,0.1875,0.3829787234042553,0.22695035460992907,0.30120481927710846,0.44196951934349354,0.3764705882352941
ZYG11B,0.041666666666666664,0.08085106382978724,0.03546099290780142,0.024096385542168676,0.09495896834701055,0.05588235294117647
ECHDC2,0.23958333333333334,0.40425531914893614,0.2553191489361702,0.42168674698795183,0.5650644783118406,0.4514705882352941
SCP2,0.052083333333333336,0.12340425531914893,0.06382978723404255,0.12048192771084337,0.1395076201641266,0.11470588235294117
C1orf123,0.1875,0.05106382978723404,0.14184397163120568,0.0783132530120482,0.07502930832356389,0.047058823529411764
MAGOH,0.010416666666666666,0.00851063829787234,0.028368794326241134,0.030120481927710843,0.044548651817116064,0.045588235294117645
LRP8,0.010416666666666666,0.02127659574468085,0.014184397163120567,0.03614457831325301,0.04337631887456037,0.05
NDC1,0.020833333333333332,0.03404255319148936,0.03546099290780142,0.018072289156626505,0.016412661195779603,0.008823529411764706
YIPF1,0.052083333333333336,0.02553191489361702,0.0425531914893617,0.024096385542168676,0.02579132473622509,0.007352941176470588
HSPB11,0.010416666666666666,0.03404255319148936,0.06382978723404255,0.060240963855421686,0.06799531066822978,0.051470588235294115
TMEM59,0.15625,0.1702127659574468,0.1276595744680851,0.12650602409638553,0.18522860492379836,0.16470588235294117
SSBP3,0.03125,0.09361702127659574,0.0425531914893617,0.0783132530120482,0.12192262602579132,0.06323529411764706
ACOT11,0.16666666666666666,0.6042553191489362,0.3120567375886525,0.25903614457831325,0.5158264947245017,0.36911764705882355
MROH7-TTC4,0.041666666666666664,0.09787234042553192,0.07801418439716312,0.07228915662650602,0.13012895662368112,0.13676470588235295
DHCR24,0.3020833333333333,0.059574468085106386,0.06382978723404255,0.012048192771084338,0.021101992966002344,0.023529411764705882
USP24,0.13541666666666666,0.225531914893617,0.18439716312056736,0.10843373493975904,0.223915592028136,0.19117647058823528
PLPP3,0.4270833333333333,0.6468085106382979,0.5319148936170213,0.572289156626506,0.757327080890973,0.7058823529411765
PRKAA2,0.010416666666666666,0.059574468085106386,0.028368794326241134,0.030120481927710843,0.05158264947245018,0.051470588235294115
C1orf168,0.0,0.02127659574468085,0.0,0.018072289156626505,0.05275498241500586,0.025
DAB1,0.19791666666666666,0.2723404255319149,0.11347517730496454,0.1566265060240964,0.23798358733880423,0.11323529411764706
MYSM1,0.020833333333333332,0.06382978723404255,0.028368794326241134,0.060240963855421686,0.0914419695193435,0.08676470588235294
JUN,0.14583333333333334,0.5276595744680851,0.2198581560283688,0.25301204819277107,0.5017584994138335,0.14558823529411766
LINC01135,0.03125,0.029787234042553193,0.028368794326241134,0.030120481927710843,0.06799531066822978,0.03676470588235294
LINC01358,0.0,0.02127659574468085,0.0,0.012048192771084338,0.012895662368112544,0.013235294117647059
FGGY,0.07291666666666667,0.20425531914893616,0.07092198581560284,0.1566265060240964,0.29073856975381007,0.22058823529411764
HOOK1,0.041666666666666664,0.0,0.0,0.0,0.005861664712778429,0.008823529411764706
CYP2J2,0.020833333333333332,0.02127659574468085,0.04964539007092199,0.05421686746987952,0.0914419695193435,0.08529411764705883
RP11-776H12.1,0.07291666666666667,0.19148936170212766,0.19148936170212766,0.3072289156626506,0.5720984759671747,0.43823529411764706
RP11-436K8.1,0.0625,0.16170212765957448,0.1347517730496454,0.22289156626506024,0.47245017584994137,0.31176470588235294
NFIA,0.8958333333333334,1.748936170212766,1.4113475177304964,1.5301204819277108,2.7631887456037516,2.052941176470588
TM2D1,0.08333333333333333,0.09361702127659574,0.05673758865248227,0.10240963855421686,0.12075029308323564,0.11764705882352941
INADL,0.20833333333333334,0.24680851063829787,0.11347517730496454,0.10240963855421686,0.15826494724501758,0.10735294117647058
USP1,0.03125,0.01276595744680851,0.0,0.012048192771084338,0.026963657678780773,0.026470588235294117
DOCK7,0.2916666666666667,0.7404255319148936,0.40425531914893614,0.4036144578313253,0.7479484173505275,0.5441176470588235
